age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,education_age_ratio,work_age_ratio,dataset_split
21,0,353628,4,6,5,3,4,2,0,0,0,38,38,0,0.2857142857142857,94.0952380952381,test
31,0,272069,0,11,0,4,1,4,1,0,0,40,38,0,0.3548387096774194,67.09677419354838,validation
26,0,22328,1,13,2,3,0,4,1,0,0,40,38,1,0.5,80.0,train
46,0,309212,2,9,0,3,1,4,0,0,0,25,38,0,0.1956521739130435,28.26086956521739,train
25,3,148888,2,9,2,1,0,4,1,0,0,60,38,1,0.36,124.8,validation
23,2,324637,1,10,4,1,1,4,1,0,0,30,38,0,0.4347826086956521,67.82608695652173,train
53,3,55139,2,14,2,1,0,4,1,0,0,40,38,1,0.2641509433962264,39.24528301886792,train
29,0,119004,2,9,2,1,5,4,0,0,2179,40,38,0,0.3103448275862069,71.72413793103448,train
45,0,252079,1,10,2,1,0,4,1,0,0,50,38,1,0.2222222222222222,57.77777777777778,train
70,0,315868,1,13,0,1,1,4,1,0,0,40,38,0,0.1857142857142857,29.714285714285715,validation
55,3,392325,1,13,2,3,0,4,1,99999,0,60,38,1,0.2363636363636363,56.72727272727273,validation
40,2,174283,3,16,2,1,0,4,1,0,1887,50,38,1,0.4,65.0,train
17,0,126832,4,6,4,0,3,4,1,0,0,30,38,0,0.3529411764705882,91.76470588235294,test
18,0,126071,2,9,4,4,3,4,1,0,0,40,38,0,0.5,115.55555555555556,test
34,0,265706,2,14,4,3,4,4,1,0,0,60,38,1,0.4117647058823529,91.76470588235294,train
41,0,282964,1,10,0,1,1,4,0,0,0,40,38,0,0.2439024390243902,50.73170731707317,train
28,0,328518,1,13,4,1,1,4,1,0,0,40,38,0,0.4642857142857143,74.28571428571429,train
23,2,283499,2,9,4,2,3,4,1,0,0,40,38,0,0.391304347826087,90.43478260869566,train
32,0,286675,1,10,4,1,2,4,1,0,0,40,38,0,0.3125,65.0,test
56,0,136472,4,4,2,4,0,2,1,0,0,48,38,0,0.0714285714285714,44.57142857142857,train
36,0,132879,2,9,0,1,4,4,1,0,0,45,38,0,0.25,65.0,train
26,0,314798,2,9,4,1,1,4,1,0,0,50,38,0,0.3461538461538461,100.0,train
62,0,143943,1,13,6,1,4,4,0,0,0,7,38,0,0.2096774193548387,5.870967741935484,test
35,0,134367,0,12,0,1,4,4,0,0,0,40,38,0,0.3428571428571428,59.42857142857143,train
25,2,366796,1,13,4,1,1,4,0,0,0,40,38,0,0.52,83.2,test
28,0,195573,2,9,2,4,0,4,1,0,0,50,38,0,0.3214285714285714,92.85714285714286,train
21,0,33616,1,10,4,1,3,4,0,0,0,25,38,0,0.4761904761904761,61.90476190476191,train
31,0,164190,4,6,2,4,0,4,1,0,0,40,38,0,0.1935483870967742,67.09677419354838,train
23,0,380281,0,12,4,0,3,4,1,0,0,25,3,0,0.5217391304347826,56.52173913043478,train
58,3,190763,1,13,2,1,0,4,1,0,0,40,38,1,0.2241379310344827,35.86206896551724,train
55,2,209535,2,14,2,1,0,4,1,0,0,40,38,1,0.2545454545454545,37.81818181818182,validation
54,0,156003,2,9,2,4,0,4,1,0,0,40,38,0,0.1666666666666666,38.51851851851852,train
33,0,55699,2,9,2,4,0,4,1,3908,0,40,38,0,0.2727272727272727,63.03030303030303,train
28,0,183151,4,7,2,4,0,4,1,7688,0,40,38,1,0.25,74.28571428571429,validation
40,0,198790,4,7,2,4,0,4,1,0,0,30,38,0,0.175,39.0,test
33,3,272359,1,13,2,3,0,4,1,7298,0,80,38,1,0.3939393939393939,126.06060606060606,test
27,0,236481,2,15,4,1,1,1,1,0,0,10,18,0,0.5555555555555556,19.25925925925926,validation
55,0,143266,2,9,0,1,4,4,1,0,0,25,38,0,0.1636363636363636,23.63636363636364,validation
53,0,192386,2,9,5,4,4,4,1,0,0,45,38,0,0.1698113207547169,44.15094339622642,train
23,0,99543,4,8,4,4,1,4,1,0,0,46,38,0,0.3478260869565217,104.0,validation
66,0,169435,2,9,6,4,1,4,1,0,0,16,38,0,0.1363636363636363,12.606060606060606,train
34,3,34572,0,11,2,1,0,4,1,0,0,60,38,1,0.3235294117647059,91.76470588235294,train
39,0,119272,4,6,0,4,1,4,1,0,0,40,38,0,0.1538461538461538,53.333333333333336,train
21,0,211601,1,10,4,1,3,2,0,0,0,40,38,0,0.4761904761904761,99.04761904761904,validation
26,0,154785,1,10,3,1,3,3,0,0,0,35,38,0,0.3846153846153846,70.0,test
21,0,213041,2,9,4,1,3,4,0,0,0,40,4,0,0.4285714285714285,99.04761904761904,train
59,0,229939,2,9,2,3,0,4,1,0,0,40,38,0,0.1525423728813559,35.25423728813559,train
61,0,175331,4,6,2,4,0,4,1,0,0,40,38,0,0.0983606557377049,34.09836065573771,test
30,0,226443,1,13,2,3,0,4,1,0,0,50,38,1,0.4333333333333333,86.66666666666667,test
22,0,46561,0,11,2,4,0,4,1,0,0,40,38,0,0.5,94.54545454545456,validation
47,0,161311,2,9,0,4,4,4,0,0,0,30,38,0,0.1914893617021276,33.191489361702125,test
50,0,98215,2,9,0,0,1,4,1,0,0,40,38,0,0.18,41.6,train
67,0,118363,1,13,0,1,1,4,0,0,2206,5,38,0,0.1940298507462686,3.880597014925373,train
59,2,181242,4,6,2,4,0,4,1,0,0,40,38,0,0.1016949152542373,35.25423728813559,train
35,0,356238,0,12,4,0,1,4,0,0,0,80,38,1,0.3428571428571428,118.85714285714286,train
56,3,39380,1,10,3,4,1,4,0,27828,0,20,38,1,0.1785714285714285,18.571428571428573,validation
34,0,269723,2,9,0,1,4,4,0,2977,0,50,38,0,0.2647058823529412,76.47058823529412,train
63,0,34098,4,6,6,4,4,4,0,0,0,56,38,0,0.0952380952380952,46.22222222222222,train
48,0,50880,1,10,2,4,0,4,1,0,0,40,10,0,0.2083333333333333,43.333333333333336,train
41,2,356934,1,10,2,1,0,4,1,0,0,44,38,1,0.2439024390243902,55.80487804878049,train
26,0,276309,1,10,4,4,3,2,0,0,0,20,38,0,0.3846153846153846,40.0,train
47,0,175925,4,6,2,3,0,4,1,0,2179,52,38,0,0.1276595744680851,57.53191489361702,train
29,3,164607,0,11,2,4,0,4,1,0,0,50,38,0,0.3793103448275862,89.65517241379311,train
30,0,224462,2,9,4,4,3,4,1,0,0,40,38,0,0.3,69.33333333333333,validation
19,0,92863,2,9,4,3,3,4,1,0,0,20,38,0,0.4736842105263157,54.73684210526316,validation
27,0,179565,1,13,4,1,1,4,0,0,0,37,38,0,0.4814814814814814,71.25925925925925,train
59,3,31137,2,9,2,4,0,4,1,0,0,70,38,0,0.1525423728813559,61.69491525423729,validation
19,0,199495,2,9,4,4,3,4,1,0,0,40,38,0,0.4736842105263157,109.47368421052632,test
45,0,175262,4,5,2,4,0,1,1,0,0,40,18,0,0.1111111111111111,46.22222222222222,validation
37,0,220585,2,9,4,1,1,4,1,0,0,40,38,0,0.2432432432432432,56.21621621621622,test
44,2,231793,3,16,3,1,4,4,0,0,0,38,38,0,0.3636363636363636,44.90909090909091,validation
34,2,191342,1,13,2,1,0,1,1,0,0,38,38,0,0.3823529411764705,58.11764705882353,validation
30,0,186420,1,13,4,1,1,4,0,0,0,35,38,0,0.4333333333333333,60.66666666666666,validation
30,0,328242,1,13,2,1,0,1,1,0,0,40,16,1,0.4333333333333333,69.33333333333333,test
56,0,279340,4,7,5,0,1,2,0,0,0,40,38,0,0.125,37.142857142857146,train
19,0,174478,2,9,4,0,3,4,0,0,0,40,38,0,0.4736842105263157,109.47368421052632,train
37,0,151771,4,4,2,4,0,4,1,0,0,40,38,0,0.1081081081081081,56.21621621621622,validation
45,0,145636,2,14,2,1,0,4,1,0,1977,43,38,1,0.3111111111111111,49.68888888888889,validation
21,0,120326,1,10,4,1,3,4,0,0,0,40,38,0,0.4761904761904761,99.04761904761904,train
34,3,246439,2,9,2,4,0,4,1,0,0,45,38,0,0.2647058823529412,68.82352941176471,train
27,0,144133,1,13,2,1,2,4,1,0,0,50,38,0,0.4814814814814814,96.29629629629628,train
44,2,145522,2,14,4,1,1,4,0,0,0,40,38,0,0.3181818181818182,47.27272727272727,validation
33,0,312055,1,13,4,1,1,4,1,0,0,40,38,0,0.3939393939393939,63.03030303030303,train
32,0,235847,1,10,4,1,2,4,0,0,0,50,38,0,0.3125,81.25,train
37,0,187748,1,10,2,4,0,4,1,0,0,40,38,0,0.2702702702702703,56.21621621621622,test
26,0,396482,1,13,4,3,1,4,0,0,0,48,38,0,0.5,96.0,train
49,0,261688,2,9,2,4,0,4,1,5013,0,60,38,0,0.1836734693877551,63.67346938775511,validation
20,0,39477,1,10,4,1,1,4,0,0,0,30,38,0,0.5,78.0,train
37,0,143058,1,10,2,4,0,4,1,0,0,40,38,0,0.2702702702702703,56.21621621621622,train
22,0,216867,4,3,2,4,0,4,1,0,0,48,25,0,0.1363636363636363,113.45454545454544,train
44,0,230592,1,13,4,1,1,4,1,0,0,35,38,0,0.2954545454545454,41.36363636363637,train
30,2,40338,2,9,2,4,0,4,1,0,0,40,38,0,0.3,69.33333333333333,train
55,2,115457,2,9,2,0,0,4,1,0,0,40,38,0,0.1636363636363636,37.81818181818182,train
36,0,374983,4,7,2,4,0,4,1,0,0,40,38,0,0.1944444444444444,57.77777777777778,train
29,0,285419,4,8,4,1,1,4,1,0,0,40,38,0,0.2758620689655172,71.72413793103448,validation
45,2,187581,0,11,2,2,0,4,1,0,0,40,38,0,0.2444444444444444,46.22222222222222,test
38,3,299036,1,13,2,3,0,4,1,0,0,55,38,1,0.3421052631578947,75.26315789473684,train
42,0,68729,1,10,4,4,1,1,1,0,0,40,38,0,0.238095238095238,49.523809523809526,train
27,0,333990,0,11,4,1,3,4,0,0,0,40,38,0,0.4074074074074074,77.03703703703704,train
20,0,117767,1,10,4,1,3,4,1,0,0,25,38,0,0.5,65.0,test
43,0,184378,1,13,2,1,0,4,1,0,0,35,38,0,0.3023255813953488,42.325581395348834,train
21,0,232591,2,9,4,1,3,4,1,0,0,40,38,0,0.4285714285714285,99.04761904761904,validation
33,0,143851,1,13,4,1,1,4,0,0,0,40,38,0,0.3939393939393939,63.03030303030303,train
36,3,89622,2,9,2,4,0,4,1,0,0,80,38,1,0.25,115.55555555555556,train
34,0,202498,4,8,2,0,0,4,1,0,0,40,5,0,0.2352941176470588,61.1764705882353,train
54,0,343242,1,10,2,1,0,4,1,0,0,44,38,1,0.1851851851851851,42.37037037037037,train
30,0,460408,2,9,2,4,0,4,1,0,0,40,38,1,0.3,69.33333333333333,train
63,0,205246,2,9,2,4,0,2,1,0,0,40,38,0,0.1428571428571428,33.01587301587302,test
36,0,230329,1,13,2,1,0,4,1,0,0,50,38,1,0.3611111111111111,72.22222222222223,train
25,0,197871,1,13,4,1,1,4,1,0,0,50,38,0,0.52,104.0,validation
55,0,194290,2,9,0,4,1,4,1,0,0,40,38,0,0.1636363636363636,37.81818181818182,train
44,0,191814,1,10,2,1,0,4,1,0,0,45,38,1,0.2272727272727272,53.18181818181818,train
41,0,95168,2,9,4,4,4,2,0,0,0,40,38,0,0.2195121951219512,50.73170731707317,train
47,0,386136,0,12,2,1,0,4,1,0,0,40,38,1,0.2553191489361702,44.255319148936174,train
41,0,152529,1,13,4,1,1,4,1,0,0,40,38,1,0.3170731707317073,50.73170731707317,train
35,0,214891,2,9,2,4,0,3,1,0,0,40,5,0,0.2571428571428571,59.42857142857143,train
18,0,133654,2,9,4,1,3,4,0,0,0,40,38,0,0.5,115.55555555555556,train
23,0,147548,2,9,0,0,4,4,0,0,0,30,38,0,0.391304347826087,67.82608695652173,train
57,0,73051,1,13,2,1,0,4,1,0,0,40,38,0,0.2280701754385964,36.49122807017544,train
56,3,60166,4,2,4,1,1,0,1,0,0,65,38,0,0.0357142857142857,60.35714285714285,validation
25,3,454934,1,10,4,3,3,4,0,0,0,35,38,0,0.4,72.8,train
35,3,185621,1,13,4,1,3,4,0,0,0,40,38,0,0.3714285714285714,59.42857142857143,train
61,0,101500,0,11,2,1,0,4,1,0,0,40,38,0,0.180327868852459,34.09836065573771,validation
36,2,36397,1,13,0,1,1,4,0,0,0,55,38,0,0.3611111111111111,79.44444444444444,train
18,0,276540,4,8,4,3,3,2,0,0,0,15,38,0,0.4444444444444444,43.333333333333336,train
21,0,293968,1,10,3,3,3,2,0,0,0,20,38,0,0.4761904761904761,49.523809523809526,train
32,2,186993,2,9,2,4,0,4,1,0,0,40,38,0,0.28125,65.0,train
52,0,232132,4,8,2,4,0,4,1,0,0,45,38,1,0.1538461538461538,45.0,train
48,0,176917,2,9,2,4,0,4,1,0,0,55,38,0,0.1875,59.583333333333336,train
40,0,105936,1,13,0,1,1,4,0,0,0,40,38,0,0.325,52.0,train
35,0,105821,2,9,2,1,0,4,1,5178,0,40,38,1,0.2571428571428571,59.42857142857143,validation
42,0,178074,2,9,0,1,1,4,0,0,0,40,38,0,0.2142857142857142,49.523809523809526,train
34,0,191930,1,10,2,4,0,2,1,0,0,40,38,0,0.2941176470588235,61.1764705882353,train
27,0,130807,0,12,2,1,0,4,1,0,0,40,38,0,0.4444444444444444,77.03703703703704,train
47,3,94100,1,13,4,4,1,4,1,0,0,65,38,0,0.2765957446808511,71.91489361702128,test
65,3,144822,4,5,2,4,0,4,1,0,0,45,38,0,0.0769230769230769,36.0,train
61,3,102191,2,14,6,1,4,4,0,0,0,99,38,0,0.2295081967213114,84.39344262295081,train
18,0,90934,1,10,4,3,3,4,1,0,0,28,38,0,0.5555555555555556,80.88888888888889,train
48,0,173243,3,16,2,1,0,4,1,0,0,45,38,1,0.3333333333333333,48.75,validation
26,0,258768,1,10,4,4,1,2,1,2174,0,75,38,0,0.3846153846153846,150.0,train
30,0,189759,1,13,4,3,1,4,1,0,0,40,38,0,0.4333333333333333,69.33333333333333,train
68,3,69249,2,9,2,4,0,4,1,0,0,50,38,1,0.1323529411764706,38.23529411764706,train
23,0,133061,2,9,2,3,0,4,1,0,0,80,38,0,0.391304347826087,180.8695652173913,test
65,3,175202,2,9,2,1,0,4,1,0,0,24,38,0,0.1384615384615384,19.2,validation
32,0,27051,1,13,2,1,0,4,1,0,0,44,38,0,0.40625,71.5,train
44,0,60414,2,14,2,1,0,4,1,0,0,40,38,1,0.3181818181818182,47.27272727272727,train
48,2,317360,2,14,2,1,5,4,0,0,0,40,38,1,0.2916666666666667,43.333333333333336,validation
24,0,258298,0,11,4,1,1,4,1,0,0,45,38,0,0.4583333333333333,97.5,train
58,0,174040,1,10,4,4,1,4,1,0,0,40,38,0,0.1724137931034483,35.86206896551724,validation
32,2,177566,1,10,3,1,1,4,1,0,0,50,10,0,0.3125,81.25,test
54,0,162238,2,14,0,1,1,4,1,0,0,50,38,1,0.2592592592592592,48.14814814814815,train
35,0,87556,2,14,4,1,1,4,1,0,0,45,38,1,0.4,66.85714285714286,validation
35,0,144322,0,12,0,1,1,4,0,0,0,50,38,0,0.3428571428571428,74.28571428571429,train
24,0,190015,2,9,4,3,3,4,1,0,0,40,38,0,0.375,86.66666666666667,train
50,0,183173,2,9,2,1,0,4,1,99999,0,40,38,1,0.18,41.6,test
38,3,151322,2,9,5,4,1,4,1,0,0,40,38,0,0.2368421052631578,54.73684210526316,test
57,2,47392,2,9,2,1,0,4,1,0,0,40,38,1,0.1578947368421052,36.49122807017544,train
38,0,107125,1,10,4,3,1,4,1,0,0,60,38,0,0.2631578947368421,82.10526315789474,test
49,0,265295,2,9,4,4,1,4,1,0,0,40,38,0,0.1836734693877551,42.44897959183673,train
25,0,189219,1,13,4,1,3,4,0,0,0,16,38,0,0.52,33.28,train
56,0,147989,1,10,3,4,1,4,1,0,0,40,38,0,0.1785714285714285,37.142857142857146,train
32,0,185732,4,7,0,0,4,4,0,0,0,40,38,0,0.21875,65.0,train
22,0,153516,1,13,4,1,1,4,1,0,0,40,38,0,0.5909090909090909,94.54545454545456,train
33,0,216145,2,9,2,4,0,4,1,0,0,40,38,0,0.2727272727272727,63.03030303030303,train
42,0,202872,1,10,0,1,4,4,0,0,0,12,38,0,0.238095238095238,14.857142857142858,train
62,3,39630,2,9,2,4,0,4,1,0,0,48,38,0,0.1451612903225806,40.25806451612903,train
26,2,206721,1,13,4,2,3,4,1,0,0,40,38,0,0.5,80.0,train
46,0,358585,1,10,0,4,4,4,1,0,0,40,38,1,0.217391304347826,45.21739130434783,train
33,0,377283,1,13,5,3,1,4,0,0,0,50,38,1,0.3939393939393939,78.78787878787878,validation
65,1,172949,2,9,2,4,0,4,1,2414,0,20,38,0,0.1384615384615384,16.0,train
46,0,110171,1,10,2,4,0,4,1,7688,0,40,38,1,0.217391304347826,45.21739130434783,validation
43,2,223861,0,11,0,1,1,4,0,0,0,40,38,0,0.2558139534883721,48.372093023255815,train
43,0,163455,2,9,2,4,0,4,1,0,0,40,38,1,0.2093023255813953,48.372093023255815,train
35,0,183892,4,6,2,4,0,4,1,0,0,40,38,0,0.1714285714285714,59.42857142857143,train
48,0,47022,2,9,6,4,2,4,0,0,0,48,38,0,0.1875,52.0,validation
55,2,145401,1,13,2,1,0,4,1,0,0,40,38,1,0.2363636363636363,37.81818181818182,train
45,0,387074,0,11,2,4,0,4,1,0,0,40,38,0,0.2444444444444444,46.22222222222222,test
56,0,105363,1,13,2,1,0,4,1,4508,0,40,38,0,0.2321428571428571,37.142857142857146,train
59,2,195467,2,14,4,1,1,4,1,0,0,40,38,0,0.2372881355932203,35.25423728813559,train
56,2,170217,2,9,2,4,0,4,1,0,0,40,38,0,0.1607142857142857,37.142857142857146,train
21,0,156807,2,9,4,0,3,2,1,0,0,10,38,0,0.4285714285714285,24.761904761904763,test
26,0,255193,4,7,2,1,0,4,1,3411,0,40,38,0,0.2692307692307692,80.0,train
38,0,273640,2,9,4,0,4,4,0,0,0,40,38,0,0.2368421052631578,54.73684210526316,train
27,0,191177,1,10,4,1,3,4,0,0,0,40,38,0,0.3703703703703703,77.03703703703704,test
48,3,184787,4,4,2,4,0,4,1,0,0,50,38,1,0.0833333333333333,54.16666666666666,train
37,2,239409,2,14,2,1,0,4,1,0,0,60,38,1,0.3783783783783784,84.32432432432432,validation
63,3,404547,2,9,2,4,0,4,1,0,0,30,38,0,0.1428571428571428,24.761904761904763,train
27,2,23740,2,9,4,4,1,0,1,0,0,38,38,1,0.3333333333333333,73.18518518518519,train
20,0,382153,1,10,4,3,3,4,1,0,0,25,38,0,0.5,65.0,train
26,0,164488,2,14,2,1,0,4,1,0,1887,40,38,1,0.5384615384615384,80.0,train
51,3,168539,0,12,2,1,0,4,1,0,0,40,38,0,0.2352941176470588,40.78431372549019,train
28,0,189530,0,12,2,1,0,4,1,0,0,40,38,1,0.4285714285714285,74.28571428571429,train
39,0,89419,0,11,0,0,1,0,0,0,0,40,3,0,0.282051282051282,53.333333333333336,train
35,0,224512,2,14,2,3,0,4,1,0,0,55,38,1,0.4,81.71428571428571,test
65,0,85787,4,4,2,4,0,4,1,0,0,40,38,0,0.0615384615384615,32.0,train
54,2,279881,0,11,2,4,0,2,1,0,0,40,38,0,0.2037037037037037,38.51851851851852,train
39,0,194287,4,4,4,0,3,4,1,0,1602,35,38,0,0.1025641025641025,46.66666666666666,train
24,0,141040,1,10,4,1,3,2,0,0,0,40,38,0,0.4166666666666667,86.66666666666667,train
36,0,222294,1,13,4,1,1,1,0,0,0,40,38,0,0.3611111111111111,57.77777777777778,train
52,0,38795,2,9,0,4,1,4,1,0,0,40,38,1,0.173076923076923,40.0,train
64,0,182979,2,9,2,4,0,4,1,0,0,40,38,0,0.140625,32.5,validation
43,0,223277,1,10,0,4,1,4,1,0,0,40,38,0,0.2325581395348837,48.372093023255815,test
44,0,67065,0,11,4,3,1,4,1,594,0,25,38,0,0.25,29.545454545454547,train
47,2,160647,2,9,5,1,4,4,0,0,0,40,38,0,0.1914893617021276,44.255319148936174,train
32,0,45796,4,8,2,4,0,4,1,0,0,40,38,0,0.25,65.0,test
20,0,110597,1,10,4,3,3,4,0,0,0,30,38,0,0.5,78.0,train
33,0,166961,1,10,4,1,1,4,0,0,0,38,38,0,0.303030303030303,59.87878787878788,train
52,0,318975,2,9,0,1,4,4,0,0,0,40,4,0,0.173076923076923,40.0,validation
49,0,305657,4,4,2,4,0,4,1,0,0,40,38,0,0.0816326530612244,42.44897959183673,test
31,0,120857,2,9,2,3,5,4,0,0,0,18,38,0,0.2903225806451613,30.193548387096776,train
62,3,158712,2,9,4,0,4,4,0,0,0,6,38,0,0.1451612903225806,5.032258064516129,train
44,0,304530,1,10,0,4,1,4,1,0,0,55,38,0,0.2272727272727272,65.0,train
28,2,327533,2,9,2,2,0,4,1,3908,0,40,38,0,0.3214285714285714,74.28571428571429,test
68,2,233954,2,14,6,1,4,2,0,0,0,40,38,1,0.2058823529411764,30.58823529411765,train
40,2,26880,1,10,4,1,4,4,0,0,0,40,38,0,0.25,52.0,train
46,0,70754,4,4,4,4,1,4,1,0,0,50,38,0,0.0869565217391304,56.52173913043478,test
22,0,184665,2,9,4,4,3,4,0,0,0,40,38,0,0.4090909090909091,94.54545454545456,train
37,3,245372,1,13,0,1,1,4,1,0,0,15,38,0,0.3513513513513513,21.08108108108108,train
62,0,252668,2,14,4,1,1,4,1,0,0,70,38,0,0.2258064516129032,58.70967741935484,train
37,0,86551,1,13,2,1,0,4,1,0,0,50,38,1,0.3513513513513513,70.27027027027027,train
35,0,241998,2,9,4,3,1,4,1,4787,0,40,38,1,0.2571428571428571,59.42857142857143,train
44,0,106900,2,9,2,3,0,4,1,0,0,68,38,0,0.2045454545454545,80.36363636363636,train
41,0,204235,0,11,2,3,0,4,1,0,0,40,38,1,0.2682926829268293,50.73170731707317,validation
36,2,127772,1,13,0,1,4,4,1,0,0,40,38,0,0.3611111111111111,57.77777777777778,train
26,0,117217,1,13,0,0,1,4,0,0,0,45,38,0,0.5,90.0,train
48,2,215389,2,9,2,4,0,2,1,0,0,40,38,1,0.1875,43.333333333333336,test
21,0,198050,2,9,4,0,1,4,0,0,0,28,38,0,0.4285714285714285,69.33333333333333,train
39,0,173476,2,15,2,4,0,4,1,7688,0,40,38,1,0.3846153846153846,53.333333333333336,validation
38,0,217349,0,11,0,1,1,4,0,14344,0,40,38,1,0.2894736842105263,54.73684210526316,train
44,0,377018,0,11,2,4,0,4,1,0,0,40,38,1,0.25,47.27272727272727,train
56,0,99894,4,6,2,3,5,1,0,0,0,30,23,1,0.1071428571428571,27.857142857142858,train
25,0,170786,4,5,4,4,2,4,1,0,0,40,38,0,0.2,83.2,train
32,2,250585,1,13,4,1,1,4,0,0,0,50,38,0,0.40625,81.25,test
47,0,198769,1,10,4,1,1,4,0,0,0,40,38,1,0.2127659574468085,44.255319148936174,test
26,0,306513,1,10,4,4,3,4,1,0,0,40,38,0,0.3846153846153846,80.0,train
31,0,178623,1,13,4,1,1,2,0,14084,0,60,38,1,0.4193548387096774,100.64516129032258,train
23,0,109307,0,11,4,1,3,4,1,0,0,40,38,0,0.4782608695652174,90.43478260869566,train
41,2,106982,1,10,0,1,4,4,0,0,0,40,38,1,0.2439024390243902,50.73170731707317,test
55,3,396878,1,10,2,1,0,2,1,0,0,25,38,0,0.1818181818181818,23.63636363636364,train
23,0,344278,1,10,0,1,4,4,0,0,0,25,38,0,0.4347826086956521,56.52173913043478,train
45,0,203653,2,9,2,1,0,2,1,7298,0,40,38,1,0.2,46.22222222222222,train
42,2,227890,1,13,2,1,0,4,1,0,1485,40,38,0,0.3095238095238095,49.523809523809526,train
29,0,107812,1,10,4,1,1,4,1,0,0,15,38,0,0.3448275862068966,26.89655172413793,test
48,0,185143,2,14,2,1,0,4,1,0,0,40,38,0,0.2916666666666667,43.333333333333336,train
36,0,143068,1,10,0,4,4,4,1,0,0,40,38,0,0.2777777777777778,57.77777777777778,train
52,3,114758,1,13,2,3,0,4,1,15024,0,50,38,1,0.25,50.0,train
46,0,266337,0,11,0,4,4,4,1,0,0,40,38,0,0.2391304347826087,45.21739130434783,test
34,0,321787,1,10,4,1,3,4,1,0,0,40,38,0,0.2941176470588235,61.1764705882353,test
27,2,21306,0,12,4,1,1,4,0,0,0,40,10,0,0.4444444444444444,77.03703703703704,train
18,0,271935,2,9,4,4,3,4,0,0,0,40,38,0,0.5,115.55555555555556,train
18,0,148952,1,10,4,0,3,4,0,0,0,24,38,0,0.5555555555555556,69.33333333333333,test
42,0,196626,4,4,2,4,0,4,1,0,0,40,38,0,0.0952380952380952,49.523809523809526,train
36,0,199439,2,14,2,1,0,4,1,0,0,45,38,1,0.3888888888888889,65.0,train
52,3,81436,2,15,2,3,0,4,1,0,0,40,38,1,0.2884615384615384,40.0,train
44,3,352971,1,13,2,1,0,4,1,0,0,45,38,1,0.2954545454545454,53.18181818181818,train
53,0,375134,1,10,2,3,0,4,1,0,0,60,38,1,0.1886792452830188,58.86792452830189,train
36,0,206521,1,13,2,3,0,4,1,0,0,60,38,1,0.3611111111111111,86.66666666666667,train
27,0,330466,1,13,4,1,2,1,1,0,0,40,38,0,0.4814814814814814,77.03703703703704,train
52,0,208302,2,9,2,4,0,4,1,0,0,60,38,0,0.173076923076923,60.0,train
60,3,135285,2,14,2,1,0,4,1,0,0,40,38,0,0.2333333333333333,34.666666666666664,test
41,0,171615,0,12,2,1,0,4,1,0,0,45,38,1,0.2926829268292683,57.073170731707314,train
64,3,149698,2,15,2,1,0,4,1,0,0,40,38,1,0.234375,32.5,train
25,0,71351,4,2,4,0,2,4,1,0,0,25,7,0,0.08,52.0,train
63,0,84737,4,4,2,0,0,1,1,0,0,40,34,0,0.0634920634920634,33.01587301587302,train
54,2,375134,0,11,0,4,1,4,1,0,0,40,38,0,0.2037037037037037,38.51851851851852,train
21,0,207103,2,9,4,4,3,4,1,0,0,40,38,0,0.4285714285714285,99.04761904761904,train
27,0,199314,1,13,4,1,1,4,1,0,0,40,30,0,0.4814814814814814,77.03703703703704,validation
63,3,289741,2,14,2,4,0,4,1,41310,0,50,38,0,0.2222222222222222,41.26984126984127,train
37,0,240837,2,9,0,0,1,4,0,0,0,30,38,0,0.2432432432432432,42.16216216216216,validation
22,0,283499,2,9,4,4,1,4,1,0,0,35,38,0,0.4090909090909091,82.72727272727273,train
54,0,97778,4,4,2,4,0,4,1,0,0,40,38,0,0.074074074074074,38.51851851851852,train
54,0,21698,4,6,0,0,4,4,0,0,0,40,38,0,0.1111111111111111,38.51851851851852,test
60,2,232618,2,9,2,0,0,4,1,0,0,40,38,0,0.15,34.666666666666664,test
19,0,175820,4,7,4,4,3,4,1,0,0,25,38,0,0.3684210526315789,68.42105263157895,test
25,2,63996,2,9,0,1,1,4,0,0,0,40,38,0,0.36,83.2,test
51,2,182985,2,9,2,1,5,4,0,0,0,40,38,0,0.1764705882352941,40.78431372549019,validation
47,2,380127,2,9,4,1,1,4,0,0,0,40,38,0,0.1914893617021276,44.255319148936174,train
44,3,111483,4,6,4,4,3,4,1,0,0,50,38,0,0.1363636363636363,59.09090909090909,train
57,0,96346,2,9,6,1,1,4,0,0,0,57,38,0,0.1578947368421052,52.0,test
22,0,317528,1,10,4,3,3,4,1,0,0,34,38,0,0.4545454545454545,80.36363636363636,train
36,2,223020,1,10,0,0,4,2,0,0,0,20,38,0,0.2777777777777778,28.88888888888889,train
39,0,115076,1,10,2,4,0,4,1,0,0,40,38,0,0.2564102564102564,53.333333333333336,train
49,0,133969,3,16,2,1,0,3,1,0,0,50,38,1,0.3265306122448979,53.06122448979592,train
41,0,173858,2,9,2,0,0,1,1,0,0,40,2,0,0.2195121951219512,50.73170731707317,train
35,0,193241,1,10,2,1,0,4,1,0,0,38,38,0,0.2857142857142857,56.457142857142856,validation
40,3,50644,0,12,0,3,4,4,0,1506,0,40,38,0,0.3,52.0,train
